distance_km,engine_size,cylinders,driving_style,elevation_change,fuel_type,temperature,fuel_consumption
206.27,3.6,6,2,120.68,1,2.53,34.75
176.44,5.7,8,0,481.88,1,7.89,31.04
5.77,2.4,4,0,131.74,1,39.67,0.53
243.0,2.4,4,0,40.82,0,13.15,21.29
102.83,2.0,4,1,-79.33,0,16.34,9.47
139.14,2.0,4,0,226.22,0,8.19,12.11
493.39,6.7,12,0,186.61,0,37.32,79.73
60.67,2.0,4,2,146.87,0,39.89,9.34
483.44,5.6,8,2,296.78,0,44.11,108.37
445.61,5.0,8,0,-84.72,1,43.25,52.83
353.53,3.5,6,1,164.61,0,32.54,49.7
131.21,2.4,4,1,-51.53,1,14.83,13.17
223.1,1.5,4,1,-137.85,1,38.57,20.17
71.58,3.5,6,1,254.66,0,13.17,8.32
270.11,2.5,4,0,279.27,1,22.42,11.75
14.24,1.5,3,0,-441.52,0,38.75,0.82
282.17,2.0,4,0,55.36,1,17.87,28.0
36.26,1.6,4,2,-25.6,1,0.44,2.08
455.54,3.0,6,0,147.28,0,29.62,54.97
261.33,3.0,6,2,145.47,1,39.22,36.27
292.33,3.5,6,2,-115.94,1,22.27,32.42
481.97,3.5,6,2,344.84,0,27.15,94.37
417.07,6.7,12,1,-464.71,0,32.34,63.99
199.95,2.0,4,1,200.33,1,26.08,17.0
59.45,3.8,6,2,-246.63,1,33.33,7.61
275.52,3.0,6,2,-239.43,0,23.9,35.24
242.77,2.5,4,1,-94.66,1,44.05,19.94
60.45,3.6,6,2,93.65,0,27.13,8.63
195.58,2.0,4,2,-378.25,0,24.47,23.56
159.96,3.0,6,2,417.51,0,40.71,28.9
134.71,3.6,6,1,315.39,1,34.66,17.73
176.58,2.0,4,0,-357.17,0,16.02,15.27
198.71,2.0,4,2,72.1,1,29.23,19.83
391.18,3.0,6,1,-361.7,1,17.36,39.37
451.59,3.6,6,1,168.13,0,4.57,63.78
233.39,1.6,4,2,417.28,0,40.27,32.82
174.29,4.0,8,2,265.68,1,34.96,33.15
81.8,2.0,4,1,382.37,1,34.69,9.61
50.32,2.0,4,2,352.03,1,22.99,6.1
499.94,3.0,6,0,-129.76,1,4.25,55.09
154.75,1.8,4,1,294.91,1,28.72,12.54
60.52,1.6,3,0,388.27,0,1.45,6.76
388.59,5.3,8,1,-440.64,1,43.83,51.76
47.89,2.0,4,2,321.35,1,9.46,7.81
90.41,1.5,4,2,319.22,0,19.79,9.98
297.58,6.2,8,1,-348.12,1,27.45,38.17
413.96,4.4,8,0,395.7,1,28.95,57.72
256.04,3.0,6,0,379.11,0,39.57,24.02
186.93,3.0,6,2,38.2,1,28.52,26.58
300.11,3.6,6,2,-466.95,1,18.16,42.59
424.33,5.7,8,2,-100.71,1,32.01,79.76
302.63,2.9,6,0,56.55,1,32.0,28.22
67.29,2.5,4,0,467.14,0,43.82,4.76
254.52,4.4,8,1,-214.86,0,28.12,31.27
300.05,3.0,6,1,-77.22,1,15.53,30.64
304.88,5.0,8,2,-56.48,1,39.26,60.49
434.49,5.0,8,2,-478.91,1,10.73,68.29
196.9,3.5,6,0,-396.13,0,32.71,16.08
88.78,1.6,4,0,-151.24,0,43.57,3.6
104.66,1.6,4,0,325.57,0,3.44,7.78
339.76,2.5,4,1,58.42,1,5.69,39.49
489.34,2.0,4,1,495.05,1,27.9,55.92
221.92,3.5,6,1,-138.42,0,16.59,25.66
209.9,3.6,6,1,-47.07,1,13.97,24.99
357.06,1.6,4,2,72.42,0,12.8,30.24
179.75,6.5,12,2,-69.41,1,15.14,47.35
8.79,3.6,6,1,456.13,1,43.69,1.38
448.21,4.0,6,0,249.15,0,29.85,61.99
99.73,4.0,8,1,-131.43,1,22.32,11.43
379.36,3.6,6,1,-428.67,1,28.36,35.19
203.27,2.5,4,2,-212.31,1,31.38,14.72
286.56,5.0,8,0,258.63,1,22.31,36.28
254.31,3.5,6,2,-222.34,0,19.98,31.8
439.9,4.0,6,1,-386.97,1,43.65,61.38
326.45,5.0,8,1,-96.83,1,16.86,40.66
207.55,3.5,6,2,353.49,1,15.47,31.99
431.74,3.0,6,2,-82.36,0,44.53,53.46
59.8,3.5,6,1,135.51,1,17.21,8.51
306.45,2.0,4,2,-269.8,0,35.7,34.9
426.62,2.8,4,2,406.59,0,41.58,70.18
165.09,2.0,4,0,334.08,0,27.24,16.58
31.62,3.0,6,1,363.75,0,43.07,5.42
332.28,4.0,8,2,144.08,0,22.64,60.82
442.51,3.8,8,2,-7.49,1,2.44,80.39
191.24,3.5,6,2,103.14,1,30.97,22.51
488.06,2.0,4,1,-215.47,0,2.41,39.31
425.76,3.5,6,1,-230.75,0,10.79,43.89
355.92,3.0,6,0,218.12,1,8.97,45.27
10.22,3.0,6,2,-217.06,1,33.73,1.45
443.9,2.7,4,1,81.76,0,18.15,68.44
354.74,3.5,6,1,-10.04,1,15.77,38.62
283.35,2.0,4,2,65.35,1,12.42,32.26
229.4,2.0,4,2,-60.12,1,10.11,26.67
321.5,2.0,4,1,418.9,0,32.6,37.08
94.92,2.0,4,2,-137.2,0,36.91,5.22
308.34,2.5,4,1,-433.35,1,15.3,23.04
201.15,2.0,4,2,-335.11,1,33.89,23.29
153.2,5.0,8,1,-75.8,0,11.34,18.85
436.17,3.8,6,2,-413.62,1,23.64,56.9
230.25,1.2,3,2,96.95,0,18.83,23.54
471.8,1.5,4,2,-339.36,0,25.68,39.92
411.18,2.0,4,1,-87.53,1,15.29,28.54
119.41,3.5,6,2,-148.69,1,37.94,15.78
309.65,6.2,8,2,121.58,1,44.22,59.01
211.84,2.0,4,1,-267.34,1,26.85,17.72
466.2,2.0,4,1,272.63,1,43.85,55.27
188.68,3.6,6,2,-387.38,0,20.92,25.37
113.95,3.0,6,2,171.99,1,42.7,13.87
166.7,2.0,4,0,-410.75,1,0.61,14.29
154.59,4.0,6,0,-409.3,1,23.29,15.53
77.19,1.5,4,1,-493.91,0,26.09,4.99
348.2,2.0,4,2,413.29,1,23.99,51.93
489.35,2.0,4,1,205.34,1,44.05,45.01
50.34,3.5,6,0,-274.46,1,30.8,4.4
83.75,3.0,6,0,-316.07,1,8.27,6.47
82.4,3.4,6,0,-286.93,1,1.68,7.41
15.53,3.0,6,2,293.59,0,43.16,2.97
483.73,2.5,4,2,-231.55,0,39.04,76.43
177.03,4.4,8,2,-93.41,1,15.86,32.11
84.92,3.5,6,2,-347.34,0,35.33,12.52
378.66,6.2,8,2,0.83,0,38.97,69.2
339.26,2.0,4,2,-221.65,1,7.92,33.89
60.29,1.6,4,1,-343.98,0,18.85,5.31
462.83,1.8,4,2,278.96,0,0.76,51.82
38.81,3.6,6,1,-453.33,1,24.5,4.22
425.94,3.0,6,2,-388.89,0,20.61,52.04
46.0,2.4,4,0,-34.07,0,18.85,3.88
230.76,2.5,4,2,374.06,0,7.11,20.06
327.14,5.3,8,2,-120.6,0,39.09,58.57
17.17,3.4,6,1,-259.29,1,8.09,2.07
288.86,2.5,4,2,499.11,1,4.8,38.85
327.12,6.4,8,0,-321.87,1,6.07,35.03
56.64,1.5,4,0,-265.33,1,7.17,3.04
468.69,6.2,8,0,135.71,0,40.16,82.95
315.67,2.0,4,1,-335.34,0,2.81,30.71
442.47,2.0,4,0,224.98,1,23.07,34.43
40.62,2.0,4,1,460.32,1,18.69,5.12
163.91,3.6,6,1,464.05,1,4.77,25.2
385.86,2.0,4,1,-296.88,0,3.0,35.6
103.11,2.9,6,0,190.41,1,39.0,12.48
481.61,5.2,8,0,117.96,0,11.3,85.57
416.26,2.0,4,1,-85.66,0,24.23,38.75
168.97,4.0,8,0,5.66,0,13.07,21.56
216.17,3.0,6,2,144.2,1,41.14,27.16
129.95,1.4,4,1,-166.85,0,29.41,9.38
141.17,4.4,8,1,-477.55,1,11.46,16.23
347.28,4.6,8,2,-106.71,0,24.56,63.36
165.01,2.0,4,0,437.56,1,28.11,16.44
141.31,1.5,4,1,-245.06,1,26.26,9.48
436.54,3.4,6,2,-416.95,1,13.83,59.79
344.32,3.0,6,1,272.26,0,31.63,38.83
271.32,3.0,6,2,-109.88,1,9.3,32.73
305.55,1.8,4,2,341.13,1,5.64,33.73
28.12,2.0,4,0,414.08,0,16.9,2.17
438.04,3.6,6,2,-296.59,1,32.95,52.29
253.51,4.0,8,0,379.87,1,3.72,42.54
378.08,2.0,4,0,-119.04,0,14.45,28.62
377.22,3.6,6,1,-129.18,0,3.67,40.65
491.64,2.0,4,0,200.51,1,24.79,39.73
376.1,2.0,4,1,-412.21,0,40.14,32.5
56.34,4.4,8,1,-73.55,1,29.29,6.25
134.13,5.3,8,1,-348.02,0,28.12,17.33
122.6,3.0,6,2,-82.0,0,18.81,18.06
403.95,1.6,4,0,-437.71,1,19.45,13.25
354.48,6.5,12,0,-315.2,1,4.24,53.2
112.28,2.0,4,2,-414.24,1,24.94,12.22
128.25,4.6,8,1,433.17,1,28.07,23.39
294.29,3.0,6,0,-397.26,0,12.82,21.07
5.85,3.0,6,0,272.86,1,12.5,0.74
78.71,3.0,6,1,149.19,1,43.97,14.29
425.67,2.0,4,2,-364.47,1,27.67,56.49
410.36,2.5,4,0,481.59,1,3.87,30.02
443.9,5.3,8,1,218.23,1,31.39,64.45
293.6,3.0,6,2,379.35,0,10.56,44.41
323.5,3.8,6,1,-22.87,1,40.42,38.71
48.53,3.7,6,0,349.96,0,30.87,7.17
374.96,2.0,4,1,22.73,1,6.94,44.45
125.86,3.5,6,1,177.71,1,19.93,13.33
291.19,3.0,6,2,63.28,0,18.4,43.64
423.29,6.2,8,2,-143.15,1,7.03,86.15
190.83,3.0,6,1,6.97,0,12.41,19.94
255.11,2.0,4,2,-89.17,1,25.54,23.06
412.9,3.0,6,2,399.68,1,24.98,76.2
88.94,1.3,3,1,310.13,0,35.59,9.61
430.76,2.0,4,1,16.42,0,14.35,40.33
113.12,2.0,4,0,-202.32,1,12.51,8.11
118.99,2.0,4,2,131.02,0,26.75,14.83
185.37,2.0,4,2,-71.42,0,42.86,19.57
485.41,3.0,6,0,-200.68,0,44.73,47.54
96.6,4.0,8,0,-493.12,1,5.24,11.48
181.97,3.6,6,2,-241.86,1,30.45,24.7
72.03,3.8,6,1,-85.63,1,17.52,9.71
499.44,3.9,8,0,-244.07,0,29.07,51.76
226.3,6.2,8,2,458.02,1,33.53,55.79
69.29,2.0,4,2,268.32,0,16.32,8.21
286.79,1.4,4,1,-283.18,1,42.33,27.5
161.96,2.4,4,2,402.46,0,27.3,22.79
346.83,3.3,6,1,-487.34,1,26.88,36.94
413.56,2.7,4,1,217.34,1,20.65,55.15
432.9,3.5,6,1,83.5,1,4.06,54.14
449.25,4.4,8,2,-343.64,1,11.85,65.21
140.58,2.5,4,0,-4.42,1,39.2,12.27
353.11,3.6,6,1,-1.37,0,6.74,40.98
295.83,5.0,8,0,-413.64,1,44.12,31.04
343.37,2.0,4,2,-250.83,0,24.84,36.17
55.66,3.2,6,1,-136.26,1,38.96,6.47
212.0,4.0,8,2,111.55,0,16.2,43.5
248.8,4.4,8,1,-389.85,0,4.5,27.4
307.34,2.0,4,1,-279.9,0,2.14,22.77
253.27,1.5,4,0,-354.38,1,41.35,18.84
489.25,3.3,6,1,-374.27,0,12.69,50.84
58.46,5.0,8,0,131.77,0,11.16,6.45
192.24,6.2,8,0,-459.37,0,22.87,20.69
441.15,2.0,4,0,202.28,0,17.86,46.4
161.12,2.4,4,1,266.69,0,35.71,15.96
165.77,1.5,4,2,270.88,1,36.65,19.07
16.86,3.4,6,1,-145.67,1,23.24,2.01
307.79,2.0,4,1,95.77,1,37.03,35.15
203.34,5.3,8,1,135.07,0,43.14,30.95
422.32,3.4,6,1,205.85,0,24.0,54.54
15.67,3.3,6,2,-417.91,1,33.55,2.06
419.74,2.0,4,2,391.29,0,17.17,42.77
296.98,2.0,4,0,150.96,1,35.75,28.33
271.52,1.4,4,1,-477.61,0,43.33,18.67
486.33,3.0,6,2,400.07,0,8.38,93.24
130.61,2.9,6,2,258.63,0,14.02,22.65
481.52,2.0,4,0,264.77,1,44.66,48.28
360.15,2.0,4,0,-213.6,1,44.44,29.25
279.08,2.0,4,0,483.87,1,24.75,29.46
354.26,2.0,4,1,-319.07,0,18.83,21.74
463.6,2.3,4,2,458.79,0,4.11,88.47
20.4,3.0,6,0,441.66,0,43.0,2.24
206.31,4.4,8,1,-103.46,1,15.84,30.31
361.35,5.3,8,1,-224.45,0,35.3,50.85
172.91,4.0,6,2,-267.06,0,29.05,25.94
458.46,5.3,8,1,139.51,1,40.62,72.97
150.94,2.0,4,0,-87.27,0,40.98,12.81
350.94,1.5,3,1,139.41,0,32.69,33.59
460.48,2.0,4,1,32.54,1,7.92,40.23
32.68,3.6,6,2,407.54,0,38.99,5.91
190.22,3.0,6,0,396.18,0,0.8,22.46
483.07,1.6,4,0,174.19,1,4.23,32.71
429.44,5.5,8,2,23.02,1,6.78,94.42
424.19,3.0,6,1,-465.28,1,16.05,37.74
299.42,3.0,6,1,-186.11,1,20.06,28.9
138.32,2.0,4,0,-155.89,1,4.6,10.41
424.18,3.0,6,2,-474.25,0,2.36,65.81
48.67,3.0,6,0,-269.0,1,16.77,4.92
448.34,2.0,4,1,495.35,0,7.11,56.64
168.63,6.6,12,1,-357.42,1,3.55,24.03
404.85,2.0,4,2,176.96,0,23.94,51.06
383.86,3.0,6,0,431.42,0,43.29,41.85
495.57,3.5,6,0,493.56,1,10.75,74.27
484.69,3.9,8,2,365.77,0,12.51,100.36
140.72,2.0,4,2,-110.51,0,38.26,19.71
129.46,1.5,3,1,164.07,0,36.1,14.37
168.34,3.5,6,1,-236.08,1,24.32,21.79
387.07,3.5,6,0,-232.56,1,8.47,31.09
311.04,5.0,8,0,110.49,0,15.56,34.9
31.6,3.5,6,1,-340.99,0,37.29,4.37
132.87,3.0,6,2,-358.06,0,13.69,15.18
375.41,6.7,12,2,-407.88,0,43.98,76.23
269.15,2.4,4,1,-216.25,1,6.01,23.64
386.05,4.0,8,1,-399.93,0,12.7,51.99
313.6,2.0,4,0,-45.74,1,21.14,20.42
144.3,3.6,6,2,-324.41,0,4.65,19.54
367.99,2.0,4,1,-419.9,0,12.02,31.06
350.36,1.3,3,2,288.57,0,7.63,38.93
124.95,2.0,4,2,276.32,1,44.18,17.48
167.81,2.0,4,1,281.93,0,13.86,14.85
65.82,2.4,4,2,-245.24,0,8.79,7.6
245.07,2.5,4,0,-11.92,0,1.82,21.71
261.43,3.6,6,1,348.69,0,12.15,43.68
8.46,5.3,8,1,453.5,0,25.41,1.33
291.68,2.0,4,1,-398.17,1,0.19,24.02
312.61,2.0,4,1,10.76,1,13.34,30.15
146.93,2.0,4,2,479.63,0,9.41,11.68
301.14,3.3,6,0,-94.7,0,20.01,28.32
88.21,2.0,4,1,256.83,0,15.65,8.86
13.96,3.0,8,1,-156.75,0,20.07,1.84
166.66,3.5,6,0,61.69,1,41.27,19.8
446.22,2.3,4,1,-108.45,0,33.15,56.47
370.48,2.0,4,1,-484.1,0,32.52,27.3
318.75,2.5,4,0,210.9,1,41.49,28.5
132.79,2.0,4,1,349.61,0,19.27,15.76
71.21,4.0,8,2,118.41,1,33.78,12.27
128.8,6.2,8,2,336.83,0,39.58,31.6
122.43,3.0,6,2,237.78,0,28.07,16.12
476.46,2.0,4,2,-363.86,1,39.25,51.61
204.61,3.0,6,1,-473.53,0,1.17,24.67
69.84,4.4,8,1,-396.84,1,35.14,7.79
421.81,2.5,4,0,-209.93,0,31.32,22.61
398.56,2.4,4,1,-6.29,0,13.03,45.53
65.12,4.0,8,2,278.55,1,41.49,12.57
250.76,3.3,6,2,-374.41,0,2.54,34.93
151.63,6.2,8,1,377.67,0,42.07,26.76
30.42,3.2,6,1,122.28,1,3.91,3.5
5.27,2.0,4,1,-463.78,1,1.95,0.45
266.03,6.2,8,1,-121.31,0,0.76,48.34
91.24,1.5,3,2,-309.5,0,39.14,8.58
271.45,5.3,8,2,-464.35,0,21.63,41.69
42.37,6.7,12,2,-129.36,1,36.65,9.1
424.11,2.0,4,0,431.59,1,2.17,45.09
191.35,6.2,8,1,131.62,0,7.92,30.34
34.0,3.0,6,0,145.03,0,24.66,3.03
306.09,4.4,8,0,-491.9,1,34.04,33.17
92.42,2.0,4,0,-76.77,1,20.34,7.58
414.09,1.5,4,0,493.73,1,21.93,38.16
285.39,4.0,8,0,-413.54,0,39.81,38.88
254.06,3.0,6,1,10.95,0,30.66,27.8
238.46,5.0,8,0,28.71,0,37.94,28.9
90.96,2.0,4,0,261.77,1,23.82,5.02
252.51,4.4,8,2,323.07,1,16.62,41.83
62.84,2.0,4,1,187.98,0,42.12,6.68
468.75,2.0,4,1,-74.64,1,27.92,42.81
335.68,3.0,6,1,-416.55,1,25.71,28.26
470.43,5.6,8,1,273.46,1,9.52,67.88
208.29,4.0,8,2,129.57,1,28.92,41.03
403.75,2.0,4,2,16.54,1,36.39,48.75
232.05,2.4,4,0,204.41,0,17.76,24.86
314.08,2.0,4,1,-248.26,0,20.04,33.89
106.72,2.4,4,1,153.32,0,13.54,12.27
343.9,3.0,6,2,430.28,1,28.16,67.1
158.82,3.0,6,1,-121.48,1,12.17,18.79
307.64,3.0,6,0,9.83,1,30.27,31.64
23.42,2.0,4,2,-288.67,0,33.81,2.5
62.13,2.7,4,2,365.11,1,22.42,13.42
296.16,1.6,4,2,208.19,0,12.74,30.11
439.04,3.6,6,0,383.33,0,31.8,49.05
125.26,2.0,4,1,254.51,1,12.25,12.53
66.89,3.6,6,2,-475.34,1,7.06,9.13
339.92,2.0,4,1,497.19,0,3.87,40.56
375.71,2.0,4,2,167.15,1,24.66,48.62
282.45,2.0,4,1,-163.78,1,17.8,24.69
213.91,2.5,4,1,422.55,0,11.24,26.3
397.24,2.0,4,0,48.81,0,33.33,17.02
484.21,4.0,8,0,209.34,0,38.21,57.2
312.84,2.4,4,0,28.1,0,17.29,24.68
5.36,3.0,6,1,-92.64,0,17.21,0.57
437.84,5.6,8,0,-498.76,1,36.39,54.59
290.87,3.3,6,2,352.39,1,21.24,48.94
431.86,1.5,3,1,179.46,1,21.98,37.11
393.53,2.5,4,0,-412.13,1,10.56,31.55
217.12,3.5,6,2,-268.54,1,40.86,28.79
103.41,4.4,8,1,27.69,1,17.66,13.18
239.61,1.8,4,2,-320.44,0,29.72,21.9
324.92,2.7,4,0,-285.83,0,7.16,26.65
22.76,2.0,4,0,-79.15,0,4.89,2.23
217.51,3.0,6,0,-389.85,1,1.66,24.46
242.48,1.6,4,1,169.58,1,5.02,22.35
394.13,3.6,6,2,-98.21,1,2.04,52.29
328.79,5.3,8,1,378.91,0,5.5,55.12
318.3,1.5,3,2,294.61,0,39.82,42.57
47.0,2.5,5,1,135.65,1,17.7,5.24
413.98,2.0,4,0,-400.99,0,38.6,26.47
332.38,3.0,6,1,-145.9,0,29.07,32.14
435.83,2.4,4,0,-439.56,0,29.02,35.47
431.89,3.0,6,0,122.33,0,7.18,57.66
243.02,1.6,4,0,-405.74,0,43.42,17.36
218.51,2.0,4,0,-421.23,0,23.36,15.73
42.81,4.0,8,1,-300.36,1,37.26,5.96
269.7,4.4,8,1,-184.21,1,13.84,34.45
427.01,2.7,4,1,60.0,0,37.22,67.47
459.78,2.0,4,1,214.28,1,32.54,41.62
321.44,1.6,4,0,-219.97,0,32.15,12.24
297.94,2.0,4,0,148.39,1,44.31,29.6
158.52,1.5,3,0,327.63,1,40.8,12.55
269.99,3.0,6,0,167.16,0,13.58,28.48
349.77,2.5,4,0,-186.52,0,38.48,30.78
206.68,3.3,6,1,374.23,0,14.41,27.52
324.21,1.2,3,0,364.99,0,29.76,24.92
69.09,2.7,4,1,-309.85,0,6.8,8.42
360.57,3.6,6,2,-182.78,0,24.23,54.33
419.3,3.0,6,0,5.99,0,13.3,34.25
471.51,2.0,4,1,200.15,0,17.68,50.23
340.77,5.7,8,2,280.45,0,16.79,60.5
378.47,2.5,4,1,-165.41,0,2.53,26.35
226.03,3.3,6,1,207.99,1,33.47,27.79
362.63,3.5,6,2,219.84,0,40.86,55.67
396.95,1.5,4,1,151.05,1,39.86,33.72
193.57,2.0,4,0,-426.04,0,12.18,14.04
233.11,3.0,6,2,3.86,1,23.24,28.4
435.05,1.6,4,0,316.55,0,32.7,26.88
144.52,2.4,4,0,-387.92,0,5.34,11.18
293.96,6.2,8,1,320.3,0,31.83,46.77
289.9,2.0,4,0,186.52,1,22.42,27.03
416.25,4.4,8,1,39.27,1,25.79,48.69
267.15,2.5,4,2,243.39,1,19.67,42.9
479.2,2.0,4,0,387.4,1,7.2,53.44
465.9,2.0,4,2,97.02,1,19.24,56.59
38.48,1.6,4,0,210.16,1,34.45,2.6
316.15,1.5,4,2,-33.4,0,6.15,29.3
235.13,1.6,4,1,409.85,0,31.3,11.46
290.59,2.3,4,0,-285.44,1,6.59,23.66
402.81,4.4,8,1,114.41,0,33.73,67.52
422.03,3.3,6,1,-153.59,1,21.3,45.27
34.13,5.5,8,2,304.95,1,14.25,8.36
485.46,2.0,4,2,-476.0,1,35.23,50.92
262.86,3.0,6,2,189.8,0,14.31,34.59
69.68,3.0,6,2,-269.72,1,4.65,9.79
447.19,8.0,16,1,246.51,1,7.62,113.56
222.14,5.3,8,2,161.7,1,23.77,40.94
378.26,6.6,12,2,87.97,1,30.78,70.5
40.56,2.0,4,1,23.51,1,11.92,3.77
218.71,2.5,4,1,-268.5,1,16.84,16.78
483.9,3.6,6,0,-479.32,0,22.55,43.11
352.94,1.5,3,2,-277.99,0,33.77,30.93
233.29,2.0,4,1,-243.62,0,40.15,22.24
113.23,3.5,6,2,-97.04,1,22.0,15.23
84.39,2.0,4,1,-16.73,1,42.18,8.1
119.59,6.5,12,2,87.56,1,12.78,25.48
66.4,6.7,12,0,425.53,0,25.44,11.24
74.42,2.9,6,0,-240.75,1,29.7,7.64
40.14,3.6,6,2,346.39,0,22.46,6.31
445.74,3.5,6,2,-120.02,1,19.25,67.61
316.46,1.5,4,0,-123.34,0,21.79,18.67
148.46,1.6,4,0,225.62,0,26.68,13.55
200.91,5.7,8,1,-104.91,0,23.2,33.79
293.53,5.3,8,2,-196.33,1,19.33,45.34
472.29,5.7,8,1,130.18,0,10.55,82.36
47.95,2.0,4,0,-73.2,1,25.62,3.52
298.69,2.0,4,1,-373.72,0,32.4,24.93
28.46,2.9,6,1,114.18,1,2.66,3.72
408.01,6.2,8,2,-201.57,0,26.31,66.86
126.16,2.0,4,2,-0.12,0,20.71,16.57
29.2,6.5,12,0,222.34,1,35.04,4.89
287.45,6.2,8,2,287.5,0,14.84,60.07
438.57,3.6,6,2,-312.31,1,19.57,56.53
182.92,5.0,8,0,-55.52,0,5.45,20.97
366.13,1.6,4,0,255.13,1,1.76,34.8
173.62,5.3,8,0,269.69,0,25.01,21.42
489.29,3.0,6,0,-363.76,0,0.32,63.07
90.33,3.3,6,0,-7.92,1,20.8,8.06
77.7,6.2,8,0,85.74,0,29.67,10.96
325.97,2.0,4,1,-20.33,1,11.05,31.08
194.24,3.0,6,0,-83.36,0,39.42,22.67
204.92,2.0,4,2,-449.7,0,4.77,27.51
51.26,2.5,4,2,194.61,0,13.1,6.27
156.9,2.5,4,0,90.35,1,23.94,11.97
432.38,2.0,4,0,13.78,0,1.89,39.07
468.97,3.0,6,1,-452.39,0,19.62,49.76
184.7,3.5,6,2,-495.99,1,23.77,23.08
113.42,5.7,8,2,56.92,0,28.24,24.97
92.16,1.6,4,1,429.02,0,31.07,4.67
426.94,3.5,6,1,394.83,0,37.34,60.89
112.81,5.0,8,2,373.71,1,12.57,22.39
255.56,2.3,4,0,126.12,0,31.41,26.51
469.39,2.4,4,0,-370.17,1,2.81,36.1
428.32,2.5,4,0,390.43,1,26.9,23.11
411.89,3.7,6,0,-60.32,1,43.59,48.36
174.67,2.0,4,1,247.16,0,36.63,20.8
162.88,3.6,6,2,289.8,1,11.32,24.5
215.37,2.5,4,1,-440.32,1,15.14,20.57
339.08,2.5,4,2,-493.23,1,35.53,42.93
285.56,1.5,4,2,-459.83,1,15.54,31.4
316.38,2.0,4,2,-317.33,1,13.04,33.04
102.56,2.5,4,0,379.55,0,3.28,5.01
100.59,3.5,6,1,199.45,1,37.04,14.53
397.23,2.0,4,0,-474.2,1,27.05,29.27
464.02,5.3,8,1,-38.73,0,7.73,67.8
313.72,2.0,4,2,176.98,1,13.43,31.54
351.61,5.3,8,2,-73.61,0,4.18,55.83
370.53,1.5,4,1,452.9,1,4.86,39.2
319.97,2.5,4,0,-105.5,1,22.52,20.57
203.94,3.6,6,1,328.01,0,43.91,25.05
403.17,3.6,6,1,465.67,1,19.61,77.66
266.41,4.4,8,1,-459.85,0,31.31,29.26
161.04,2.4,4,0,-176.83,0,30.67,15.74
9.49,3.6,6,0,198.22,0,24.01,1.04
139.82,3.0,6,0,115.73,0,3.52,14.02
66.65,3.0,6,0,135.28,0,30.13,7.24
227.6,5.3,8,2,-330.93,0,26.31,38.61
278.98,3.0,6,0,420.94,0,38.0,38.12
42.25,2.0,4,2,29.3,0,4.62,4.79
406.17,2.0,4,0,19.34,0,26.95,15.62
15.63,2.0,4,1,-87.47,1,33.42,1.48
241.95,3.0,6,0,293.77,1,33.21,23.65
54.9,2.0,4,0,452.87,1,42.68,5.25
320.84,2.7,4,0,460.5,1,27.38,48.4
6.68,1.6,4,0,-191.21,0,2.86,0.42
69.32,2.0,4,2,-399.84,1,15.97,6.44
271.88,3.5,6,1,-216.57,0,27.45,29.76
302.71,2.0,4,2,311.52,0,6.05,47.31
373.26,1.5,3,2,-397.31,1,44.93,36.01
124.44,1.8,4,2,421.65,0,9.05,13.71
472.78,5.3,8,1,126.34,0,24.46,67.78
132.76,3.0,6,0,-53.21,0,15.82,14.99
338.77,3.0,6,1,400.24,1,9.78,42.49
44.55,1.5,3,2,399.89,0,12.13,5.3
428.58,3.8,6,1,31.16,1,34.97,47.71
48.3,3.0,6,0,455.86,1,31.26,6.26
66.09,4.4,8,2,-319.02,1,3.97,11.32
296.13,1.6,4,0,-476.1,0,14.76,9.83
241.05,1.6,4,1,450.78,1,15.63,20.24
8.84,3.0,8,0,-264.38,1,29.62,0.97
346.23,2.4,4,2,-120.41,1,25.58,38.04
286.05,3.0,6,1,65.64,0,44.49,33.18
191.84,4.4,8,1,86.09,0,23.88,26.76
423.05,2.5,4,0,60.74,1,10.29,40.95
186.78,2.0,4,1,307.42,0,12.91,16.21
20.56,2.5,4,0,-150.51,1,26.45,1.09
362.6,2.5,4,2,231.95,1,28.08,43.29
301.68,3.0,6,2,130.29,0,29.36,38.59
433.46,4.0,8,1,162.11,1,24.31,62.97
55.0,8.0,16,0,-169.19,0,6.44,10.13
419.11,2.0,4,2,308.57,0,12.98,42.01
164.19,2.0,4,0,-108.76,0,22.08,10.54
309.81,5.3,8,0,121.23,0,2.69,40.34
142.53,2.7,6,2,272.86,0,32.81,23.89
99.31,3.0,6,0,-171.66,0,25.31,9.11
100.39,3.0,6,2,157.11,0,20.08,18.19
102.23,2.0,4,2,55.82,0,43.15,5.67
291.26,2.0,4,2,-468.92,0,41.59,33.79
111.39,2.0,4,1,181.66,1,10.25,10.41
133.4,2.5,4,1,121.66,0,43.39,8.28
48.23,3.6,6,1,-374.04,1,24.66,4.7
443.28,3.0,6,2,-392.2,1,22.73,62.79
450.39,1.6,4,1,-269.47,0,9.41,31.55
494.25,2.7,4,1,-320.38,1,23.62,58.62
212.15,2.5,4,1,152.83,1,44.59,19.92
53.53,2.0,4,0,430.2,0,36.49,4.84
389.7,2.5,4,2,-261.05,0,3.07,52.94
194.21,5.3,8,1,116.18,0,25.06,27.61
459.61,6.7,12,2,262.56,1,34.98,107.71
79.66,2.0,4,0,346.93,0,33.17,8.59
430.81,6.2,8,0,-366.45,1,32.1,45.82
